IDADE;CATEGORIA;TIPO;EMISSAO;RENOVACAO
-23;D;C;06/10/2004;1
58;B;C;06/10/2004;1
48;AC;C;06/10/2004;1
56;B;C;06/10/2004;1
49;B;P;07/10/2004;1
43;B;P;07/10/2004;1
46;B;P;07/10/2004;1
42;B;P;07/10/2004;1
-24;B;P;07/10/2004;1
39;B;P;07/10/2004;1
62;D;C;07/10/2004;1
55;D;C;07/10/2004;1
51;B;C;07/10/2004;1
47;B;P;07/10/2004;1
45;B;P;07/10/2004;1
-5;B;C;07/10/2004;1
44;B;C;07/10/2004;1
62;AD;C;07/10/2004;1
63;AC;C;07/10/2004;1
70;AB;C;07/10/2004;1
63;B;C;07/10/2004;1
41;B;C;07/10/2004;1
40;B;C;07/10/2004;1
54;AC;C;06/10/2004;1
71;C;C;06/10/2004;1
65;C;C;06/10/2004;1
66;D;C;06/10/2004;1
-24;B;C;06/10/2004;1
53;C;C;06/10/2004;1
53;B;C;06/10/2004;1
49;B;C;06/10/2004;1
57;B;C;06/10/2004;1
-9;AB;C;06/10/2004;1
47;B;C;06/10/2004;1
57;B;C;06/10/2004;1
44;B;P;06/10/2004;1
55;B;C;06/10/2004;1
50;E;C;06/10/2004;1
48;B;C;06/10/2004;1
57;B;C;07/10/2004;1
63;B;C;07/10/2004;1
46;B;C;07/10/2004;1
45;B;C;07/10/2004;1
61;B;C;07/10/2004;1
66;B;C;07/10/2004;1
44;B;C;07/10/2004;1
40;B;P;07/10/2004;1
42;B;P;07/10/2004;1
50;C;C;07/10/2004;1
51;AB;C;07/10/2004;1
65;AB;C;07/10/2004;1
49;B;C;07/10/2004;1
68;B;C;07/10/2004;1
-25;B;C;07/10/2004;1
-12;AB;C;07/10/2004;1
52;AB;C;07/10/2004;1
43;B;C;07/10/2004;1
-25;B;C;07/10/2004;1
60;AD;C;07/10/2004;1
50;B;C;07/10/2004;1
45;B;C;07/10/2004;1
45;B;P;07/10/2004;1
-12;B;C;06/10/2004;1
39;B;C;06/10/2004;1
45;B;P;07/10/2004;1
53;B;C;06/10/2004;1
42;B;C;06/10/2004;1
40;B;P;07/10/2004;1
38;B;P;07/10/2004;1
60;B;P;07/10/2004;1
40;B;P;07/10/2004;1
38;B;P;07/10/2004;1
38;B;P;07/10/2004;1
44;B;P;07/10/2004;1
42;B;P;07/10/2004;1
41;B;P;07/10/2004;1
54;B;P;07/10/2004;1
49;B;P;07/10/2004;1
66;B;C;06/10/2004;1
53;B;C;06/10/2004;1
46;B;P;06/10/2004;1
38;B;P;06/10/2004;1
47;B;P;06/10/2004;1
71;B;C;06/10/2004;1
-19;D;C;06/10/2004;1
-14;B;C;06/10/2004;1
-9;AD;C;06/10/2004;1
44;B;C;06/10/2004;1
43;AB;C;06/10/2004;1
45;B;C;06/10/2004;1
60;B;C;06/10/2004;1
49;B;C;07/10/2004;1
61;B;C;07/10/2004;1
45;B;C;07/10/2004;1
43;B;P;07/10/2004;1
44;B;P;07/10/2004;1
53;B;P;07/10/2004;1
51;B;P;07/10/2004;1
41;B;P;07/10/2004;1
47;B;P;07/10/2004;1
44;B;P;07/10/2004;1
51;B;C;07/10/2004;1
51;B;C;07/10/2004;1
52;B;P;07/10/2004;1
44;B;P;07/10/2004;1
47;B;P;07/10/2004;1
43;B;P;07/10/2004;1
59;B;P;07/10/2004;1
47;B;P;07/10/2004;1
45;B;P;07/10/2004;1
44;B;P;07/10/2004;1
43;B;P;07/10/2004;1
38;B;P;07/10/2004;1
43;B;P;07/10/2004;1
52;B;C;07/10/2004;1
67;B;C;07/10/2004;1
42;B;P;07/10/2004;1
44;B;P;07/10/2004;1
56;B;P;07/10/2004;1
38;B;P;07/10/2004;1
38;B;P;07/10/2004;1
40;B;P;07/10/2004;1
38;B;P;07/10/2004;1
38;B;P;07/10/2004;1
38;B;P;07/10/2004;1
49;B;P;07/10/2004;1
39;B;P;07/10/2004;1
45;B;P;07/10/2004;1
56;D;C;06/10/2004;1
47;B;C;06/10/2004;1
74;B;C;06/10/2004;1
71;B;C;06/10/2004;1
-19;D;C;06/10/2004;1
-19;B;C;06/10/2004;1
52;B;C;06/10/2004;1
65;B;C;06/10/2004;1
65;B;C;06/10/2004;1
56;AB;C;06/10/2004;1
41;B;C;06/10/2004;1
68;D;C;06/10/2004;1
71;AB;C;06/10/2004;1
66;D;C;06/10/2004;1
41;B;P;07/10/2004;1
51;B;C;07/10/2004;1
-19;B;C;07/10/2004;1
66;D;C;07/10/2004;1
-25;B;C;07/10/2004;1
57;B;C;07/10/2004;1
62;B;C;07/10/2004;1
-25;D;C;07/10/2004;1
-23;B;C;07/10/2004;1
67;B;C;07/10/2004;1
62;B;C;07/10/2004;1
40;B;P;07/10/2004;1
40;B;P;07/10/2004;1
45;B;P;07/10/2004;1
38;B;P;07/10/2004;1
38;B;P;07/10/2004;1
38;B;P;07/10/2004;1
38;B;P;07/10/2004;1
63;B;P;07/10/2004;1
46;B;P;07/10/2004;1
38;B;P;07/10/2004;1
53;C;C;07/10/2004;1
66;B;C;07/10/2004;1
48;B;P;07/10/2004;1
59;B;C;06/10/2004;1
45;B;P;07/10/2004;1
43;B;P;07/10/2004;1
57;B;P;07/10/2004;1
40;B;P;07/10/2004;1
48;B;P;07/10/2004;1
57;B;P;07/10/2004;1
56;B;P;07/10/2004;1
46;B;P;07/10/2004;1
39;B;P;07/10/2004;1
42;B;P;07/10/2004;1
50;B;P;07/10/2004;1
66;B;C;06/10/2004;1
65;B;C;06/10/2004;1
-25;B;C;06/10/2004;1
50;B;C;06/10/2004;1
74;E;C;06/10/2004;1
63;B;C;06/10/2004;1
59;AB;C;06/10/2004;1
65;B;C;06/10/2004;1
67;AB;C;06/10/2004;1
54;B;C;06/10/2004;1
46;B;C;06/10/2004;1
-11;D;C;06/10/2004;1
57;B;C;06/10/2004;1
56;B;C;07/10/2004;1
-15;B;C;07/10/2004;1
66;B;C;07/10/2004;1
-11;D;C;07/10/2004;1
-9;B;C;07/10/2004;1
-21;B;C;07/10/2004;1
48;B;C;07/10/2004;1
45;B;C;07/10/2004;1
-22;AD;C;07/10/2004;1
41;B;C;07/10/2004;1
-2;B;C;07/10/2004;1
67;B;C;07/10/2004;1
44;B;P;07/10/2004;1
50;B;P;07/10/2004;1
45;B;P;07/10/2004;1
48;B;P;07/10/2004;1
42;B;P;07/10/2004;1
69;B;P;07/10/2004;1
61;B;P;07/10/2004;1
54;B;P;07/10/2004;1
56;B;P;07/10/2004;1
40;B;P;07/10/2004;1
43;B;P;07/10/2004;1
54;B;P;07/10/2004;1
44;B;P;07/10/2004;1
48;B;P;07/10/2004;1
64;B;C;07/10/2004;1
42;B;C;07/10/2004;1
52;B;P;07/10/2004;1
61;B;C;07/10/2004;1
51;B;P;07/10/2004;1
47;B;P;07/10/2004;1
53;A;P;07/10/2004;1
50;B;P;07/10/2004;1
39;B;P;07/10/2004;1
41;B;P;07/10/2004;1
38;B;P;07/10/2004;1
40;B;P;07/10/2004;1
41;B;P;08/10/2004;1
43;B;C;08/10/2004;1
62;D;C;08/10/2004;1
52;B;C;08/10/2004;1
55;B;C;08/10/2004;1
70;B;C;08/10/2004;1
51;B;C;08/10/2004;1
44;B;C;08/10/2004;1
43;B;C;08/10/2004;1
-24;B;C;08/10/2004;1
67;B;C;08/10/2004;1
56;B;C;08/10/2004;1
64;C;C;08/10/2004;1
72;B;C;07/10/2004;1
-20;D;C;07/10/2004;1
50;B;C;07/10/2004;1
51;B;C;07/10/2004;1
44;B;C;07/10/2004;1
43;B;C;07/10/2004;1
65;AB;C;07/10/2004;1
45;B;C;07/10/2004;1
51;B;C;07/10/2004;1
64;B;C;07/10/2004;1
61;D;C;07/10/2004;1
40;A;C;07/10/2004;1
53;B;C;07/10/2004;1
45;B;P;07/10/2004;1
68;D;C;07/10/2004;1
43;B;P;07/10/2004;1
-15;B;C;07/10/2004;1
63;E;C;07/10/2004;1
66;D;C;07/10/2004;1
69;B;C;07/10/2004;1
63;C;C;07/10/2004;1
-22;D;C;07/10/2004;1
71;B;C;07/10/2004;1
63;AB;C;07/10/2004;1
69;C;C;07/10/2004;1
65;C;C;07/10/2004;1
-23;B;C;07/10/2004;1
59;B;C;07/10/2004;1
73;B;C;07/10/2004;1
58;B;C;07/10/2004;1
43;B;P;07/10/2004;1
44;B;P;07/10/2004;1
47;B;P;07/10/2004;1
38;B;P;07/10/2004;1
39;AB;P;07/10/2004;1
38;AB;P;07/10/2004;1
39;B;P;07/10/2004;1
40;B;P;07/10/2004;1
50;B;P;07/10/2004;1
62;D;C;08/10/2004;1
-3;C;C;08/10/2004;1
-21;B;C;08/10/2004;1
-10;B;C;08/10/2004;1
50;D;C;08/10/2004;1
-25;D;C;08/10/2004;1
-15;B;C;07/10/2004;1
65;B;C;07/10/2004;1
53;AB;C;07/10/2004;1
70;B;C;07/10/2004;1
66;C;C;07/10/2004;1
-12;D;C;07/10/2004;1
48;B;C;07/10/2004;1
39;B;C;07/10/2004;1
53;B;C;07/10/2004;1
-14;B;C;07/10/2004;1
43;B;C;08/10/2004;1
51;B;C;08/10/2004;1
-10;B;C;08/10/2004;1
-10;B;C;07/10/2004;1
52;B;C;07/10/2004;1
-8;B;C;07/10/2004;1
43;B;C;07/10/2004;1
65;D;C;07/10/2004;1
56;D;C;07/10/2004;1
-23;B;C;07/10/2004;1
61;C;C;07/10/2004;1
59;C;C;07/10/2004;1
64;B;C;07/10/2004;1
-9;AB;C;07/10/2004;1
54;B;C;07/10/2004;1
-19;B;C;07/10/2004;1
64;B;C;07/10/2004;1
50;B;C;07/10/2004;1
42;B;C;07/10/2004;1
39;B;C;07/10/2004;1
44;B;C;07/10/2004;1
74;C;C;07/10/2004;1
-19;B;C;07/10/2004;1
45;B;P;07/10/2004;1
43;B;P;07/10/2004;1
53;B;P;07/10/2004;1
-20;AE;C;07/10/2004;1
62;B;C;07/10/2004;1
59;B;C;07/10/2004;1
-24;B;C;07/10/2004;1
41;B;C;07/10/2004;1
-7;B;C;07/10/2004;1
70;AB;C;07/10/2004;1
42;B;C;07/10/2004;1
-14;B;C;07/10/2004;1
48;B;C;07/10/2004;1
48;B;C;07/10/2004;1
65;AB;C;07/10/2004;1
43;B;C;07/10/2004;1
40;AB;C;07/10/2004;1
44;B;C;07/10/2004;1
57;B;C;07/10/2004;1
42;B;C;07/10/2004;1
-24;B;C;07/10/2004;1
60;B;C;07/10/2004;1
65;AB;C;07/10/2004;1
-23;B;C;07/10/2004;1
42;B;C;07/10/2004;1
60;C;C;07/10/2004;1
-13;C;C;07/10/2004;1
60;AB;C;07/10/2004;1
47;B;C;07/10/2004;1
52;AB;C;07/10/2004;1
-19;D;C;07/10/2004;1
48;B;C;07/10/2004;1
55;B;C;08/10/2004;1
-24;B;C;08/10/2004;1
59;C;C;08/10/2004;1
70;B;C;08/10/2004;1
57;AC;C;08/10/2004;1
51;B;C;08/10/2004;1
-19;B;C;07/10/2004;1
40;B;P;08/10/2004;1
51;B;P;08/10/2004;1
40;B;P;08/10/2004;1
56;D;C;08/10/2004;1
64;D;C;08/10/2004;1
47;B;C;08/10/2004;1
55;AC;C;08/10/2004;1
-20;B;C;07/10/2004;1
51;B;C;07/10/2004;1
45;B;C;07/10/2004;1
58;AE;C;07/10/2004;1
-16;B;C;07/10/2004;1
42;B;P;07/10/2004;1
42;B;P;07/10/2004;1
50;B;P;07/10/2004;1
53;B;P;07/10/2004;1
38;B;P;07/10/2004;1
42;B;C;07/10/2004;1
42;B;C;07/10/2004;1
40;B;C;07/10/2004;1
50;B;C;07/10/2004;1
45;B;P;07/10/2004;1
60;B;C;07/10/2004;1
59;AB;C;07/10/2004;1
72;B;C;07/10/2004;1
39;B;C;07/10/2004;1
48;AB;C;07/10/2004;1
49;B;C;07/10/2004;1
39;B;C;07/10/2004;1
51;B;C;07/10/2004;1
61;C;C;07/10/2004;1
66;B;C;07/10/2004;1
40;B;C;07/10/2004;1
39;B;C;08/10/2004;1
44;B;P;08/10/2004;1
46;B;P;08/10/2004;1
61;B;P;08/10/2004;1
41;B;P;08/10/2004;1
52;B;P;08/10/2004;1
43;B;P;08/10/2004;1
38;B;P;08/10/2004;1
40;B;P;08/10/2004;1
39;B;P;08/10/2004;1
58;B;P;08/10/2004;1
41;B;P;08/10/2004;1
45;B;P;08/10/2004;1
66;B;C;07/10/2004;1
48;B;C;07/10/2004;1
49;AC;C;07/10/2004;1
67;B;C;07/10/2004;1
-12;C;C;07/10/2004;1
41;B;P;07/10/2004;1
45;B;C;07/10/2004;1
62;B;C;07/10/2004;1
64;C;C;07/10/2004;1
-23;C;C;07/10/2004;1
65;D;C;07/10/2004;1
-24;D;C;07/10/2004;1
56;B;C;07/10/2004;1
-23;B;C;07/10/2004;1
56;B;C;07/10/2004;1
59;D;C;07/10/2004;1
-24;B;C;07/10/2004;1
66;B;C;07/10/2004;1
54;B;C;07/10/2004;1
50;D;C;07/10/2004;1
51;B;C;07/10/2004;1
65;D;C;07/10/2004;1
-24;B;C;07/10/2004;1
53;AC;C;07/10/2004;1
43;B;P;07/10/2004;1
43;B;P;07/10/2004;1
46;B;P;07/10/2004;1
47;B;P;07/10/2004;1
38;B;P;07/10/2004;1
42;B;P;07/10/2004;1
69;B;P;07/10/2004;1
47;B;P;08/10/2004;1
46;B;P;08/10/2004;1
39;B;P;08/10/2004;1
38;B;P;08/10/2004;1
38;B;P;08/10/2004;1
38;B;P;08/10/2004;1
71;AB;C;08/10/2004;1
-21;B;C;08/10/2004;1
-9;B;C;08/10/2004;1
61;B;C;08/10/2004;1
52;B;C;08/10/2004;1
43;B;C;08/10/2004;1
-25;D;C;08/10/2004;1
52;AD;C;07/10/2004;1
44;B;C;07/10/2004;1
60;AB;C;07/10/2004;1
65;B;C;07/10/2004;1
43;B;C;07/10/2004;1
58;B;C;07/10/2004;1
63;B;C;07/10/2004;1
43;B;C;07/10/2004;1
56;B;C;07/10/2004;1
52;A;C;07/10/2004;1
-22;D;C;13/10/2004;1
72;AB;C;07/10/2004;1
51;B;C;07/10/2004;1
60;C;C;07/10/2004;1
59;AD;C;07/10/2004;1
-16;B;C;07/10/2004;1
58;D;C;07/10/2004;1
50;B;C;07/10/2004;1
-24;AD;C;07/10/2004;1
73;C;C;07/10/2004;1
-22;D;C;07/10/2004;1
65;AB;C;07/10/2004;1
67;C;C;07/10/2004;1
-11;B;C;07/10/2004;1
42;B;C;07/10/2004;1
62;B;C;07/10/2004;1
46;B;P;07/10/2004;1
49;B;P;07/10/2004;1
43;B;P;07/10/2004;1
43;B;P;07/10/2004;1
43;B;P;07/10/2004;1
48;B;P;07/10/2004;1
64;B;P;07/10/2004;1
70;C;C;07/10/2004;1
65;C;C;07/10/2004;1
51;B;C;07/10/2004;1
59;A;C;07/10/2004;1
57;B;C;07/10/2004;1
-14;D;C;07/10/2004;1
39;B;C;08/10/2004;1
49;B;C;08/10/2004;1
-13;D;C;08/10/2004;1
40;B;C;08/10/2004;1
65;C;C;08/10/2004;1
39;B;C;08/10/2004;1
39;B;C;08/10/2004;1
40;AB;C;08/10/2004;1
-20;B;C;08/10/2004;1
41;B;C;08/10/2004;1
49;B;C;07/10/2004;1
39;AB;C;07/10/2004;1
55;B;C;07/10/2004;1
-8;B;C;07/10/2004;1
49;B;C;07/10/2004;1
67;D;C;07/10/2004;1
-4;B;C;07/10/2004;1
-4;C;C;07/10/2004;1
57;AB;P;07/10/2004;1
61;B;C;07/10/2004;1
60;AB;C;07/10/2004;1
-21;B;C;07/10/2004;1
60;B;P;07/10/2004;1
38;B;P;07/10/2004;1
45;B;P;07/10/2004;1
39;B;P;07/10/2004;1
43;B;P;07/10/2004;1
38;B;P;07/10/2004;1
61;AB;P;07/10/2004;1
50;B;P;07/10/2004;1
40;B;P;07/10/2004;1
55;B;C;07/10/2004;1
65;C;C;07/10/2004;1
54;B;C;07/10/2004;1
59;B;C;07/10/2004;1
60;C;C;07/10/2004;1
60;AD;C;07/10/2004;1
42;B;C;07/10/2004;1
52;B;C;07/10/2004;1
52;B;C;07/10/2004;1
53;AB;C;07/10/2004;1
45;B;C;07/10/2004;1
42;B;C;07/10/2004;1
-25;D;C;07/10/2004;1
71;B;C;07/10/2004;1
66;B;C;07/10/2004;1
38;B;P;07/10/2004;1
60;AB;P;07/10/2004;1
53;B;P;07/10/2004;1
70;D;C;07/10/2004;1
-13;D;C;07/10/2004;1
39;B;C;07/10/2004;1
45;B;C;07/10/2004;1
40;B;C;07/10/2004;1
39;B;C;07/10/2004;1
44;B;C;07/10/2004;1
40;B;C;07/10/2004;1
54;B;C;08/10/2004;1
57;B;C;07/10/2004;1
51;B;C;07/10/2004;1
53;B;C;07/10/2004;1
58;AC;C;07/10/2004;1
60;C;C;07/10/2004;1
43;B;C;07/10/2004;1
60;B;C;08/10/2004;1
59;E;C;08/10/2004;1
65;B;C;08/10/2004;1
57;B;C;08/10/2004;1
60;B;C;08/10/2004;1
45;B;C;08/10/2004;1
64;C;C;08/10/2004;1
63;B;C;07/10/2004;1
43;B;C;07/10/2004;1
-22;D;C;07/10/2004;1
58;B;C;07/10/2004;1
51;B;P;07/10/2004;1
-22;B;C;07/10/2004;1
51;D;C;07/10/2004;1
-20;B;C;07/10/2004;1
47;B;C;07/10/2004;1
49;B;C;07/10/2004;1
43;B;P;07/10/2004;1
46;B;P;07/10/2004;1
45;B;P;07/10/2004;1
39;B;P;07/10/2004;1
43;B;P;07/10/2004;1
40;B;P;07/10/2004;1
42;B;P;07/10/2004;1
40;B;P;07/10/2004;1
2;B;C;07/10/2004;1
43;B;P;07/10/2004;1
58;AC;C;07/10/2004;1
-23;B;C;07/10/2004;1
1;B;C;07/10/2004;1
67;B;C;07/10/2004;1
61;C;C;07/10/2004;1
68;C;C;07/10/2004;1
49;B;C;07/10/2004;1
52;B;C;07/10/2004;1
63;D;C;07/10/2004;1
-19;B;C;07/10/2004;1
41;B;C;07/10/2004;1
-14;B;C;07/10/2004;1
39;B;C;07/10/2004;1
65;B;C;07/10/2004;1
55;AC;C;07/10/2004;1
71;B;C;07/10/2004;1
43;B;C;07/10/2004;1
41;B;C;07/10/2004;1
39;B;C;07/10/2004;1
-15;B;C;07/10/2004;1
-11;AB;C;08/10/2004;1
53;B;C;08/10/2004;1
55;B;C;07/10/2004;1
45;D;C;07/10/2004;1
-11;D;C;07/10/2004;1
-20;B;C;07/10/2004;1
48;B;C;07/10/2004;1
57;AC;C;07/10/2004;1
55;AD;C;07/10/2004;1
44;B;C;07/10/2004;1
61;AC;C;07/10/2004;1
74;AD;C;07/10/2004;1
67;C;C;07/10/2004;1
48;B;C;07/10/2004;1
-25;B;C;07/10/2004;1
40;B;P;07/10/2004;1
49;B;P;07/10/2004;1
51;B;P;07/10/2004;1
38;B;P;07/10/2004;1
56;B;P;07/10/2004;1
42;B;P;07/10/2004;1
39;B;P;07/10/2004;1
44;B;P;07/10/2004;1
-15;B;C;07/10/2004;1
43;B;C;07/10/2004;1
66;B;C;07/10/2004;1
5;B;C;07/10/2004;1
55;AB;C;07/10/2004;1
52;B;C;07/10/2004;1
-18;AB;C;07/10/2004;1
58;D;C;07/10/2004;1
71;B;C;07/10/2004;1
47;B;C;07/10/2004;1
50;AB;C;07/10/2004;1
46;B;C;07/10/2004;1
71;D;C;07/10/2004;1
51;C;C;07/10/2004;1
51;B;P;07/10/2004;1
42;B;P;07/10/2004;1
42;B;P;07/10/2004;1
-13;B;C;08/10/2004;1
54;C;C;08/10/2004;1
71;B;C;08/10/2004;1
-11;B;C;08/10/2004;1
70;B;C;08/10/2004;1
50;B;C;08/10/2004;1
55;B;C;08/10/2004;1
-24;B;C;08/10/2004;1
67;B;C;08/10/2004;1
-12;D;C;08/10/2004;1
-25;B;C;08/10/2004;1
-3;B;C;08/10/2004;1
57;B;C;08/10/2004;1
53;C;C;07/10/2004;1
-22;C;C;07/10/2004;1
39;AB;C;07/10/2004;1
-11;B;C;07/10/2004;1
41;B;C;07/10/2004;1
54;D;C;07/10/2004;1
52;B;C;07/10/2004;1
-22;B;C;07/10/2004;1
72;C;C;07/10/2004;1
53;B;C;07/10/2004;1
52;D;C;07/10/2004;1
43;B;C;07/10/2004;1
54;AD;C;07/10/2004;1
59;B;P;07/10/2004;1
38;B;P;07/10/2004;1
42;B;P;07/10/2004;1
45;B;P;07/10/2004;1
38;B;P;07/10/2004;1
40;B;P;07/10/2004;1
38;B;P;07/10/2004;1
39;B;P;07/10/2004;1
46;B;P;07/10/2004;1
39;B;P;07/10/2004;1
57;B;C;07/10/2004;1
43;B;C;07/10/2004;1
42;B;C;07/10/2004;1
52;B;P;07/10/2004;1
72;B;P;07/10/2004;1
42;B;P;07/10/2004;1
42;B;P;07/10/2004;1
53;B;P;07/10/2004;1
44;B;P;07/10/2004;1
67;B;P;07/10/2004;1
38;B;P;07/10/2004;1
73;B;P;07/10/2004;1
39;AB;P;07/10/2004;1
67;B;C;07/10/2004;1
72;B;C;07/10/2004;1
42;B;C;07/10/2004;1
43;B;C;08/10/2004;1
49;AB;C;08/10/2004;1
-20;AB;C;08/10/2004;1
59;B;C;08/10/2004;1
51;B;C;08/10/2004;1
70;B;C;08/10/2004;1
51;C;C;08/10/2004;1
44;B;C;08/10/2004;1
73;AD;C;08/10/2004;1
-24;B;C;08/10/2004;1
42;B;C;08/10/2004;1
44;B;C;08/10/2004;1
47;B;C;08/10/2004;1
56;B;P;07/10/2004;1
52;D;C;07/10/2004;1
55;AC;C;07/10/2004;1
57;C;C;07/10/2004;1
57;AC;C;07/10/2004;1
62;B;C;07/10/2004;1
-21;B;C;07/10/2004;1
51;AD;C;07/10/2004;1
66;B;C;07/10/2004;1
65;B;C;07/10/2004;1
-19;B;C;07/10/2004;1
55;B;C;07/10/2004;1
-15;D;C;07/10/2004;1
-25;D;C;07/10/2004;1
53;B;C;07/10/2004;1
-25;B;C;07/10/2004;1
71;B;C;07/10/2004;1
60;B;C;07/10/2004;1
-22;D;C;07/10/2004;1
57;B;C;07/10/2004;1
-8;B;C;07/10/2004;1
39;B;P;07/10/2004;1
38;B;P;07/10/2004;1
61;B;P;07/10/2004;1
41;B;P;07/10/2004;1
-12;D;C;07/10/2004;1
71;D;C;07/10/2004;1
73;C;C;07/10/2004;1
-25;B;C;07/10/2004;1
50;B;C;07/10/2004;1
-18;B;C;07/10/2004;1
70;D;C;07/10/2004;1
70;D;C;07/10/2004;1
41;B;C;07/10/2004;1
45;B;C;07/10/2004;1
57;D;C;07/10/2004;1
43;D;C;07/10/2004;1
-19;D;C;07/10/2004;1
65;B;C;08/10/2004;1
64;B;C;08/10/2004;1
70;B;C;08/10/2004;1
51;D;C;08/10/2004;1
-25;C;C;08/10/2004;1
66;D;C;08/10/2004;1
-16;B;C;08/10/2004;1
65;B;C;08/10/2004;1
50;B;C;08/10/2004;1
53;B;P;08/10/2004;1
38;B;P;08/10/2004;1
48;B;C;08/10/2004;1
72;E;C;08/10/2004;1
-22;B;C;07/10/2004;1
-15;D;C;07/10/2004;1
-12;B;C;07/10/2004;1
55;B;C;07/10/2004;1
71;B;C;07/10/2004;1
-22;E;C;07/10/2004;1
73;B;C;07/10/2004;1
40;B;C;07/10/2004;1
48;B;C;07/10/2004;1
46;B;C;07/10/2004;1
-14;B;C;07/10/2004;1
43;B;C;07/10/2004;1
48;B;C;07/10/2004;1
46;B;C;07/10/2004;1
45;B;C;07/10/2004;1
45;B;C;07/10/2004;1
68;B;C;07/10/2004;1
70;B;C;07/10/2004;1
69;D;C;07/10/2004;1
-4;B;C;07/10/2004;1
60;B;C;07/10/2004;1
67;B;C;07/10/2004;1
66;AC;C;07/10/2004;1
-24;B;C;07/10/2004;1
38;B;P;07/10/2004;1
52;B;P;07/10/2004;1
60;B;C;07/10/2004;1
66;AD;C;07/10/2004;1
40;B;P;07/10/2004;1
39;B;P;07/10/2004;1
42;B;P;07/10/2004;1
47;B;P;07/10/2004;1
42;B;P;07/10/2004;1
40;B;P;07/10/2004;1
39;B;P;07/10/2004;1
38;B;P;07/10/2004;1
48;B;C;07/10/2004;1
48;B;C;07/10/2004;1
70;AD;C;07/10/2004;1
54;B;C;08/10/2004;1
47;B;C;07/10/2004;1
41;B;C;07/10/2004;1
55;B;P;07/10/2004;1
40;B;P;07/10/2004;1
42;B;P;07/10/2004;1
44;B;P;07/10/2004;1
51;B;C;07/10/2004;1
59;AB;C;07/10/2004;1
-20;B;C;07/10/2004;1
-19;C;C;07/10/2004;1
48;C;C;07/10/2004;1
66;AD;C;07/10/2004;1
49;AB;C;07/10/2004;1
55;B;C;07/10/2004;1
73;B;C;07/10/2004;1
56;B;C;07/10/2004;1
44;B;C;07/10/2004;1
48;B;C;07/10/2004;1
41;B;C;07/10/2004;1
-25;D;C;07/10/2004;1
61;C;C;07/10/2004;1
39;B;P;07/10/2004;1
44;AB;C;07/10/2004;1
52;B;P;07/10/2004;1
39;B;P;07/10/2004;1
45;AB;C;07/10/2004;1
43;B;P;07/10/2004;1
42;B;P;07/10/2004;1
44;B;P;07/10/2004;1
43;B;P;07/10/2004;1
54;B;P;07/10/2004;1
50;B;P;07/10/2004;1
42;B;P;07/10/2004;1
65;B;C;07/10/2004;1
50;AB;C;07/10/2004;1
65;D;C;07/10/2004;1
70;D;C;07/10/2004;1
43;B;C;07/10/2004;1
67;C;C;07/10/2004;1
50;B;C;07/10/2004;1
70;B;C;07/10/2004;1
61;D;C;07/10/2004;1
51;C;C;07/10/2004;1
70;D;C;07/10/2004;1
-16;B;C;07/10/2004;1
43;B;C;07/10/2004;1
49;A;C;07/10/2004;1
41;B;P;07/10/2004;1
74;C;C;07/10/2004;1
68;AE;C;07/10/2004;1
44;B;C;07/10/2004;1
70;B;C;07/10/2004;1
-24;D;C;07/10/2004;1
58;D;C;07/10/2004;1
54;B;C;07/10/2004;1
54;C;C;07/10/2004;1
71;B;C;07/10/2004;1
49;AB;C;07/10/2004;1
53;AC;C;07/10/2004;1
-22;D;C;07/10/2004;1
65;AD;C;07/10/2004;1
57;B;C;07/10/2004;1
45;AB;C;07/10/2004;1
58;D;C;07/10/2004;1
43;B;C;07/10/2004;1
47;B;C;07/10/2004;1
-20;B;C;07/10/2004;1
49;B;C;07/10/2004;1
-19;B;C;07/10/2004;1
49;B;C;07/10/2004;1
65;D;C;07/10/2004;1
60;B;C;07/10/2004;1
50;B;P;07/10/2004;1
39;B;P;07/10/2004;1
40;B;P;07/10/2004;1
39;B;P;07/10/2004;1
39;B;P;07/10/2004;1
44;B;P;07/10/2004;1
45;B;P;07/10/2004;1
38;B;P;07/10/2004;1
38;B;P;07/10/2004;1
38;B;P;07/10/2004;1
39;B;P;07/10/2004;1
48;B;P;07/10/2004;1
38;B;P;07/10/2004;1
-21;D;C;07/10/2004;1
46;B;P;08/10/2004;1
-12;D;C;08/10/2004;1
53;B;P;08/10/2004;1
60;B;C;08/10/2004;1
-24;B;C;08/10/2004;1
70;D;C;08/10/2004;1
42;B;C;08/10/2004;1
45;B;C;08/10/2004;1
49;B;C;08/10/2004;1
-20;B;C;08/10/2004;1
-6;B;C;08/10/2004;1
46;B;C;07/10/2004;1
50;B;P;07/10/2004;1
67;B;C;07/10/2004;1
48;B;P;08/10/2004;1
65;B;C;08/10/2004;1
74;B;C;08/10/2004;1
68;AC;C;08/10/2004;1
45;B;C;08/10/2004;1
60;B;C;08/10/2004;1
40;AB;C;08/10/2004;1
51;B;C;08/10/2004;1
56;B;C;08/10/2004;1
60;B;C;08/10/2004;1
-25;B;C;07/10/2004;1
48;B;C;07/10/2004;1
69;B;C;07/10/2004;1
49;B;C;07/10/2004;1
44;B;C;07/10/2004;1
66;D;C;07/10/2004;1
48;B;C;07/10/2004;1
58;AC;C;07/10/2004;1
65;D;C;07/10/2004;1
61;B;C;07/10/2004;1
